기간	자치구	동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상+
2021	강북구	번2동	여자	8,239.5	124	178.5	215.5	275.5	465.5	564.5	380.5	410.5	479.5	644	677.5	704.5	768	664	659.5	519	320	129.5	43.5	14	2
2021	강북구	번3동	계	17,028.5	375	531	600	698	957	913.5	783.5	884	1,107.5	1,392.5	1,394.5	1,390	1,406	1,243.5	1,289.5	1,172	583	221	72.5	12.5	2
2021	강북구	번3동	남자	8,010	185	273	307.5	355	513	451	406.5	454	562	701	700.5	653.5	674	512.5	458	469	232	83.5	16	3	-
2021	강북구	번3동	여자	9,018.5	190	258	292.5	343	444	462.5	377	430	545.5	691.5	694	736.5	732	731	831.5	703	351	137.5	56.5	9.5	2
2021	강북구	수유1동	계	20,608	412.5	572	604	711.5	1,272.5	1,754.5	1,402.5	1,327	1,381	1,496.5	1,742.5	1,748.5	1,859	1,438	1,068	882	549	284	79.5	20.5	3
2021	강북구	수유1동	남자	10,196	218.5	285	306.5	363.5	608	907	752.5	718	749	798	838.5	860	872	677.5	486	385	232	107	27.5	4.5	-
2021	강북구	수유1동	여자	10,412	194	287	297.5	348	664.5	847.5	650	609	632	698.5	904	888.5	987	760.5	582	497	317	177	52	16	3
2021	강북구	수유2동	계	21,125.5	454.5	577	598	788	1,364.5	1,548.5	1,258	1,268	1,324.5	1,638.5	1,871.5	1,817	1,850.5	1,524	1,131	983	682	321	103.5	21	1.5
2021	강북구	수유2동	남자	10,107.5	229.5	301	329	412	606	787	641.5	700	679	808.5	877.5	871	838.5	701.5	485	409	275	118	31	6.5	1
2021	강북구	수유2동	여자	11,018	225	276	269	376	758.5	761.5	616.5	568	645.5	830	994	946	1,012	822.5	646	574	407	203	72.5	14.5	0.5
2021	강북구	수유3동	계	22,846.5	357	439	449	636	1,691	2,470	1,773	1,540	1,447.5	1,709	1,993	1,901.5	1,939	1,462	1,135.5	963.5	577.5	270	74.5	16	2.5
2021	강북구	수유3동	남자	11,326.5	178.5	223	237	347	756	1,241	960	848.5	781.5	895.5	985	976	918.5	651	510	434	242	109	29	4	-
2021	강북구	수유3동	여자	11,520	178.5	216	212	289	935	1,229	813	691.5	666	813.5	1,008	925.5	1,020.5	811	625.5	529.5	335.5	161	45.5	12	2.5
2021	강북구	삼양동	계	23,629.5	538.5	698	811.5	1,103	1,466	1,598.5	1,380	1,527.5	1,590	1,890	2,147	2,046	2,049	1,642	1,220.5	956.5	623.5	227.5	93	20.5	1
2021	강북구	삼양동	남자	11,780	291.5	364	425.5	578	755.5	824.5	729.5	816	841.5	934.5	1,058.5	1,060.5	958.5	782.5	575	420.5	252.5	80	26	5	0.5
2021	강북구	삼양동	여자	11,849.5	247	334	386	525	710.5	774	650.5	711.5	748.5	955.5	1,088.5	985.5	1,090.5	859.5	645.5	536	371	147.5	67	15.5	0.5
2021	강북구	미아동	계	21,581	295	443.5	583.5	704.5	1,656.5	2,089	1,532.5	1,311.5	1,344	1,607.5	1,830	1,870.5	1,918	1,395.5	1,124	922	602.5	258.5	77	14.5	1
2021	강북구	미아동	남자	10,373	155	230	329	354	636.5	984.5	797	704	707.5	837.5	886	899	942.5	664.5	481.5	395	252	95	20.5	2	-
2021	강북구	미아동	여자	11,208	140	213.5	254.5	350.5	1,020	1,104.5	735.5	607.5	636.5	770	944	971.5	975.5	731	642.5	527	350.5	163.5	56.5	12.5	1
2021	강북구	송중동	계	29,417.5	662	828	954.5	1,039.5	1,867.5	2,322.5	1,956.5	2,018	2,059	2,330	2,557	2,477	2,519	2,008.5	1,484	1,222.5	718.5	287.5	85.5	19	1.5
2021	강북구	송중동	남자	14,133	336	429	450	515	886	1,170	962.5	1,036	1,064.5	1,171.5	1,206	1,174.5	1,183	913.5	642	543.5	312.5	110	24	2.5	1
2021	강북구	송중동	여자	15,284.5	326	399	504.5	524.5	981.5	1,152.5	994	982	994.5	1,158.5	1,351	1,302.5	1,336	1,095	842	679	406	177.5	61.5	16.5	0.5
2021	강북구	송천동	계	26,447	423.5	594	663.5	912.5	1,546	1,999	1,565.5	1,608	1,678.5	2,030.5	2,413	2,444	2,571	1,947.5	1,599.5	1,202	773.5	346	99	24	6.5
2021	강북구	송천동	남자	13,131	214	298	320	481	760	1,037	845.5	852	919.5	1,054	1,233	1,207	1,251.5	955.5	714.5	511	318.5	122.5	28.5	7	1
2021	강북구	송천동	여자	13,316	209.5	296	343.5	431.5	786	962	720	756	759	976.5	1,180	1,237	1,319.5	992	885	691	455	223.5	70.5	17	5.5
2021	강북구	삼각산동	계	31,391.5	1,047.5	1,838	2,023.5	1,919	1,832	1,493	1,481	2,215	2,937.5	3,363.5	2,895	2,098	1,903.5	1,451	1,110	871.5	570.5	246.5	75.5	16	4
2021	강북구	삼각산동	남자	15,088	535.5	967.5	1,028	971.5	903.5	748	689	1,037.5	1,392	1,650	1,457	1,030	875	653.5	486.5	360	207	76.5	14.5	4.5	1
2021	강북구	삼각산동	여자	16,303.5	512	870.5	995.5	947.5	928.5	745	792	1,177.5	1,545.5	1,713.5	1,438	1,068	1,028.5	797.5	623.5	511.5	363.5	170	61	11.5	3
2021	강북구	우이동	계	20,365	436	611.5	676	703.5	1,214	1,368	1,268.5	1,279.5	1,347	1,503.5	1,806	1,677	1,782	1,501	1,123.5	983	674.5	281.5	101	25.5	2.5
2021	강북구	우이동	남자	9,886	223.5	331.5	363	362	534	675	688.5	679.5	703	762	872	816.5	841.5	681	510.5	396.5	305	106	29	5.5	0.5
2021	강북구	우이동	여자	10,479	212.5	280	313	341.5	680	693	580	600	644	741.5	934	860.5	940.5	820	613	586.5	369.5	175.5	72	20	2
2021	강북구	인수동	계	30,422	595	890	1,019.5	1,065	1,778	2,177	1,802.5	1,937.5	2,024.5	2,244.5	2,635	2,626.5	2,788	2,184	1,781	1,346.5	958	389	143.5	33.5	3.5
2021	강북구	인수동	남자	14,698.5	314	457.5	526.5	510.5	863.5	1,109.5	925.5	1,039.5	1,055.5	1,131.5	1,278.5	1,220.5	1,306	1,000	782.5	602	390	148	28.5	7.5	1.5
2021	강북구	인수동	여자	15,723.5	281	432.5	493	554.5	914.5	1,067.5	877	898	969	1,113	1,356.5	1,406	1,482	1,184	998.5	744.5	568	241	115	26	2
2021	도봉구	소계	계	317,794.5	7,396	10,490.5	11,540	13,335.5	19,698	22,525.5	19,125.5	20,631.5	21,621	25,125	28,427.5	27,239	28,490.5	21,344.5	15,286.5	11,992	8,076.5	3,804.5	1,321.5	277	46.5
2021	도봉구	소계	남자	154,771	3,885	5,405.5	5,930	6,875.5	9,928.5	11,524	9,768	10,565.5	10,891	12,272.5	13,502	13,021.5	13,431.5	10,212	7,157.5	5,366.5	3,344.5	1,254.5	362	62	11.5
2021	도봉구	소계	여자	163,023.5	3,511	5,085	5,610	6,460	9,769.5	11,001.5	9,357.5	10,066	10,730	12,852.5	14,925.5	14,217.5	15,059	11,132.5	8,129	6,625.5	4,732	2,550	959.5	215	35
2021	도봉구	쌍문1동	계	21,280	461.5	677.5	689	876	1,425.5	1,534.5	1,236.5	1,307	1,369.5	1,736.5	1,874	1,776.5	1,892	1,441.5	1,070.5	952	605	254	84	15	2
2021	도봉구	쌍문1동	남자	10,246	237.5	355	319	437	635	764	624.5	683.5	728	851	912	847.5	866	696	483	442.5	259	81.5	21.5	2	0.5
2021	도봉구	쌍문1동	여자	11,034	224	322.5	370	439	790.5	770.5	612	623.5	641.5	885.5	962	929	1,026	745.5	587.5	509.5	346	172.5	62.5	13	1.5
2021	도봉구	쌍문2동	계	18,747	456	515	596.5	755	1,100	1,382.5	1,235	1,298	1,305.5	1,371	1,669	1,564	1,722.5	1,311	905	701	481.5	270.5	84	20.5	3.5
2021	도봉구	쌍문2동	남자	8,982	225.5	275.5	326.5	387	563.5	697.5	626.5	686	666.5	683	768.5	675	780.5	631.5	400	288	192.5	83	21	4	0.5
2021	도봉구	쌍문2동	여자	9,765	230.5	239.5	270	368	536.5	685	608.5	612	639	688	900.5	889	942	679.5	505	413	289	187.5	63	16.5	3
2021	도봉구	쌍문3동	계	16,493	357.5	428	445	563.5	1,038.5	1,411	1,175	1,156	1,141.5	1,234	1,406	1,400	1,372.5	1,085	854	731	445	173	58.5	14	4
2021	도봉구	쌍문3동	남자	7,987	190	208.5	230	288.5	506.5	701	590	620	587	629.5	653.5	653	654.5	494.5	381	312	212.5	55	15.5	3.5	1
2021	도봉구	쌍문3동	여자	8,506	167.5	219.5	215	275	532	710	585	536	554.5	604.5	752.5	747	718	590.5	473	419	232.5	118	43	10.5	3
2021	도봉구	쌍문4동	계	18,787	419.5	747	939.5	1,039	1,213.5	1,261	1,028.5	1,230	1,292	1,599.5	1,760	1,605.5	1,660.5	1,154.5	653	502.5	391	188	85	14	3.5
2021	도봉구	쌍문4동	남자	8,878.5	229.5	393	467	519.5	604.5	637	497.5	598	606	711.5	809	712	759.5	577.5	325.5	213	138.5	52	26	1.5	0.5
2021	도봉구	쌍문4동	여자	9,908.5	190	354	472.5	519.5	609	624	531	632	686	888	951	893.5	901	577	327.5	289.5	252.5	136	59	12.5	3
2021	도봉구	방학1동	계	28,548.5	575	917.5	1,029.5	1,142.5	1,817.5	2,054	1,606.5	1,661	1,895.5	2,231	2,667.5	2,621	2,651	1,976.5	1,471	1,128.5	657.5	298.5	109.5	33.5	4
2021	도봉구	방학1동	남자	14,172	278.5	467	517.5	587	925.5	1,068	826.5	858.5	947	1,095.5	1,343.5	1,310.5	1,321.5	926	711	561.5	289	101.5	31	4.5	1
2021	도봉구	방학1동	여자	14,376.5	296.5	450.5	512	555.5	892	986	780	802.5	948.5	1,135.5	1,324	1,310.5	1,329.5	1,050.5	760	567	368.5	197	78.5	29	3
2021	도봉구	방학2동	계	19,681	331.5	546	621	822.5	1,262.5	1,363.5	1,023	1,118.5	1,225.5	1,529.5	1,910.5	1,774.5	1,892.5	1,444.5	1,028	890.5	559	234.5	84	16	3.5
2021	도봉구	방학2동	남자	9,933.5	180	274	318	433	658.5	772.5	583.5	608	643	777	941.5	884.5	931	713	484	390	237	79.5	19.5	6	-
2021	도봉구	방학2동	여자	9,747.5	151.5	272	303	389.5	604	591	439.5	510.5	582.5	752.5	969	890	961.5	731.5	544	500.5	322	155	64.5	10	3.5
2021	도봉구	방학3동	계	27,237	717	1,166.5	1,371	1,339	1,623	1,622.5	1,484	1,619.5	1,833.5	2,262.5	2,372.5	2,336	2,595.5	1,845	1,105	780.5	627	377	130.5	25.5	4
2021	도봉구	방학3동	남자	13,256	390	636.5	725.5	730	887	870.5	786	778.5	867	1,051.5	1,121	1,072.5	1,202	900	543	321.5	215.5	118.5	36.5	2.5	0.5
2021	도봉구	방학3동	여자	13,981	327	530	645.5	609	736	752	698	841	966.5	1,211	1,251.5	1,263.5	1,393.5	945	562	459	411.5	258.5	94	23	3.5
2021	도봉구	창1동	계	24,677.5	571.5	926	1,019.5	1,082.5	1,530	1,704.5	1,594	1,710.5	1,837	2,126.5	2,212.5	1,919	2,000	1,472.5	1,070.5	859.5	624.5	298	96.5	20.5	2
2021	도봉구	창1동	남자	11,747	290.5	475.5	522.5	535	741.5	854.5	797	850	901	1,025.5	1,011.5	919.5	889	714	457.5	379.5	246.5	102.5	29	3	2
2021	도봉구	창1동	여자	12,930.5	281	450.5	497	547.5	788.5	850	797	860.5	936	1,101	1,201	999.5	1,111	758.5	613	480	378	195.5	67.5	17.5	-
2021	도봉구	창2동	계	29,150	763.5	951.5	1,013.5	1,197	1,866	2,245.5	1,931.5	2,075.5	2,117	2,343.5	2,627.5	2,461	2,427.5	1,749	1,298	1,010	659.5	306	91.5	14	1.5
2021	도봉구	창2동	남자	14,202.5	398.5	494	518	636	934.5	1,116	967.5	1,048	1,083.5	1,173	1,236	1,176	1,126	821	611.5	428.5	299.5	110	22	3	-
2021	도봉구	창2동	여자	14,947.5	365	457.5	495.5	561	931.5	1,129.5	964	1,027.5	1,033.5	1,170.5	1,391.5	1,285	1,301.5	928	686.5	581.5	360	196	69.5	11	1.5
2021	도봉구	창3동	계	13,912	277.5	448.5	506.5	549.5	828.5	941.5	781	860.5	960.5	1,130.5	1,280	1,239	1,239	933.5	740	610.5	382	152.5	38.5	8	4.5
2021	도봉구	창3동	남자	6,950	157	225	270	283.5	443	481	414	456.5	513.5	566	640.5	619.5	603.5	442.5	328.5	277	169.5	47	10	0.5	2
2021	도봉구	창3동	여자	6,962	120.5	223.5	236.5	266	385.5	460.5	367	404	447	564.5	639.5	619.5	635.5	491	411.5	333.5	212.5	105.5	28.5	7.5	2.5
2021	도봉구	창4동	계	26,608	719.5	995	1,187	1,373.5	1,745	1,858	1,575	1,745.5	1,955.5	2,317	2,550.5	2,270.5	2,171	1,388	979	731.5	574.5	327	114.5	26	4.5
2021	도봉구	창4동	남자	12,800.5	401.5	499.5	624	681.5	880.5	951.5	762	842	932	1,088.5	1,177	1,092.5	1,051	659.5	473	312	218	105.5	34.5	11.5	3
2021	도봉구	창4동	여자	13,807.5	318	495.5	563	692	864.5	906.5	813	903.5	1,023.5	1,228.5	1,373.5	1,178	1,120	728.5	506	419.5	356.5	221.5	80	14.5	1.5
2021	도봉구	창5동	계	24,654.5	649	852	826.5	1,077.5	1,666	1,955.5	1,691.5	1,794	1,608.5	1,835	2,183.5	2,126	2,144	1,534.5	1,013.5	751	557	260.5	104	22.5	2.5
2021	도봉구	창5동	남자	11,802.5	339	442	418	553	812	956	859	909.5	794	844.5	988.5	992	983	743	488	330	232	82	30	6.5	0.5
2021	도봉구	창5동	여자	12,852	310	410	408.5	524.5	854	999.5	832.5	884.5	814.5	990.5	1,195	1,134	1,161	791.5	525.5	421	325	178.5	74	16	2
2021	도봉구	도봉1동	계	21,021.5	344.5	490	534	625	1,120	1,416.5	1,122	1,180	1,263	1,553.5	1,785.5	1,902	2,068.5	1,813.5	1,476	1,190	713	311	87.5	24.5	1.5
2021	도봉구	도봉1동	남자	10,622	173	241.5	286	334	592.5	769	606.5	661.5	690.5	847	883	947	1,013	865	688	569.5	304.5	113	30	7.5	-
2021	도봉구	도봉1동	여자	10,399.5	171.5	248.5	248	291	527.5	647.5	515.5	518.5	572.5	706.5	902.5	955	1,055.5	948.5	788	620.5	408.5	198	57.5	17	1.5
2021	도봉구	도봉2동	계	26,997.5	752.5	830	761.5	893	1,462	1,775	1,642	1,875.5	1,816.5	1,855	2,128.5	2,244	2,654	2,195.5	1,623	1,153.5	800	354	153.5	23	5.5
2021	도봉구	도봉2동	남자	13,191.5	394.5	418.5	388	470.5	744	885.5	827.5	965.5	932	929	1,016.5	1,120	1,251	1,028.5	783.5	541.5	330.5	123.5	35.5	6	-
2021	도봉구	도봉2동	여자	13,806	358	411.5	373.5	422.5	718	889.5	814.5	910	884.5	926	1,112	1,124	1,403	1,167	839.5	612	469.5	230.5	118	17	5.5
2021	노원구	소계	계	512,274.5	12,810.5	19,077	23,811	27,810	36,469.5	34,759.5	30,261.5	33,180	37,615.5	45,540	46,645	39,641	38,958	29,398	20,927	16,104	11,134	5,625.5	2,017	424	66.5
2021	노원구	소계	남자	246,952	6,593.5	9,822	12,358	14,431	18,528	17,955.5	15,180.5	16,427	17,996.5	21,596.5	22,583	19,143.5	18,117.5	13,664	9,361.5	6,700	4,170	1,717	509.5	89	8.5
2021	노원구	소계	여자	265,322.5	6,217	9,255	11,453	13,379	17,941.5	16,804	15,081	16,753	19,619	23,943.5	24,062	20,497.5	20,840.5	15,734	11,565.5	9,404	6,964	3,908.5	1,507.5	335	58
2021	노원구	월계1동	계	21,743	492.5	661	748.5	899	1,978.5	1,784.5	1,293	1,328.5	1,577.5	1,707	1,753	1,681	1,697.5	1,380	1,107.5	814.5	516.5	216.5	83	17	6.5
2021	노원구	월계1동	남자	11,204	254.5	333	397.5	497	1,108.5	1,061.5	699.5	729	816	885	852	873.5	824.5	660	513	362	229.5	83	20	3.5	1.5
2021	노원구	월계1동	여자	10,539	238	328	351	402	870	723	593.5	599.5	761.5	822	901	807.5	873	720	594.5	452.5	287	133.5	63	13.5	5
2021	노원구	월계2동	계	26,791.5	727.5	944.5	941	1,135	1,606	1,548	1,388.5	1,728.5	2,015.5	2,139	2,329	2,197	2,366.5	2,014.5	1,428.5	1,064.5	666	375.5	140	32.5	4
2021	노원구	월계2동	남자	12,918.5	383	469.5	488	589.5	858.5	817	684.5	882.5	1,026	1,077.5	1,130.5	1,049	1,067	897.5	647.5	470.5	244	93	35.5	7.5	0.5
2021	노원구	월계2동	여자	13,873	344.5	475	453	545.5	747.5	731	704	846	989.5	1,061.5	1,198.5	1,148	1,299.5	1,117	781	594	422	282.5	104.5	25	3.5
2021	노원구	월계3동	계	29,981.5	1,006.5	1,159.5	1,057.5	1,044.5	1,626	1,869	2,101	2,416	2,294	2,237	2,367	2,323.5	2,519.5	2,090	1,464.5	1,115	780.5	362	122.5	21	5
2021	노원구	월계3동	남자	14,340.5	513.5	590.5	570	539.5	790.5	951.5	1,025.5	1,242	1,176	1,115.5	1,118	1,062	1,117	937	697.5	453	310	104.5	23.5	3.5	-
2021	노원구	월계3동	여자	15,641	493	569	487.5	505	835.5	917.5	1,075.5	1,174	1,118	1,121.5	1,249	1,261.5	1,402.5	1,153	767	662	470.5	257.5	99	17.5	5
2021	노원구	공릉2동	계	39,760	1,216.5	1,733.5	2,037	2,279	3,653	3,007	2,523	2,814.5	3,063.5	3,426.5	3,335.5	2,732	2,651.5	1,934.5	1,295	948.5	645.5	329	105.5	25	4.5
2021	노원구	공릉2동	남자	19,373.5	644	890.5	1,049	1,161	1,697	1,601	1,275.5	1,389.5	1,463	1,604.5	1,640	1,331.5	1,260.5	910	621	432	249	114.5	37.5	2	0.5
2021	노원구	공릉2동	여자	20,386.5	572.5	843	988	1,118	1,956	1,406	1,247.5	1,425	1,600.5	1,822	1,695.5	1,400.5	1,391	1,024.5	674	516.5	396.5	214.5	68	23	4
2021	노원구	하계1동	계	26,804	472.5	645.5	1,210	1,831.5	2,503.5	1,998	1,434.5	1,256.5	1,583	2,459.5	2,687.5	2,210	2,137	1,467	1,039	777	614	343.5	109	21	4.5
2021	노원구	하계1동	남자	12,889.5	246.5	346.5	651.5	1,050	1,327	1,084.5	747.5	602	722	1,070.5	1,339.5	1,029.5	1,047	616	401.5	291	187.5	90.5	31.5	7	0.5
2021	노원구	하계1동	여자	13,914.5	226	299	558.5	781.5	1,176.5	913.5	687	654.5	861	1,389	1,348	1,180.5	1,090	851	637.5	486	426.5	253	77.5	14	4
2021	노원구	하계2동	계	22,170	500.5	947	1,381.5	1,373.5	1,566	1,412.5	1,186.5	1,322.5	1,751	2,157.5	2,106	1,760.5	1,564	989.5	751.5	604.5	448	250	82	15	0.5
2021	노원구	하계2동	남자	10,570.5	285	470.5	699.5	715	818.5	703	572.5	628.5	782	1,039.5	1,001	853.5	747	440	312	257.5	147	74	21.5	3	-
2021	노원구	하계2동	여자	11,599.5	215.5	476.5	682	658.5	747.5	709.5	614	694	969	1,118	1,105	907	817	549.5	439.5	347	301	176	60.5	12	0.5
2021	노원구	중계본동	계	24,213	357.5	1,128	2,139	2,332	1,803.5	1,325.5	805	1,021.5	1,951.5	2,951	2,648.5	1,856	1,404.5	835	574.5	462	363.5	177.5	58	17.5	1.5
2021	노원구	중계본동	남자	11,819.5	182.5	611	1,080	1,177	920.5	697.5	417.5	459.5	776	1,338.5	1,378.5	949	746.5	425	262.5	184.5	142.5	52	14	5	-
2021	노원구	중계본동	여자	12,393.5	175	517	1,059	1,155	883	628	387.5	562	1,175.5	1,612.5	1,270	907	658	410	312	277.5	221	125.5	44	12.5	1.5
2021	노원구	중계1동	계	26,954	395.5	1,535	2,867	2,760	1,747	1,171.5	777.5	1,177	2,552	3,859	2,842.5	1,645	1,320.5	777	531.5	419	340	168	58.5	8	2.5
2021	노원구	중계1동	남자	13,106.5	203	829.5	1,512	1,445	909	610.5	375	462	991.5	1,794.5	1,516	859.5	645.5	385	237.5	159	107	47	14.5	3.5	-
2021	노원구	중계1동	여자	13,847.5	192.5	705.5	1,355	1,315	838	561	402.5	715	1,560.5	2,064.5	1,326.5	785.5	675	392	294	260	233	121	44	4.5	2.5
2021	노원구	중계4동	계	20,156.5	387.5	734.5	978.5	1,248	1,380.5	1,148	853	1,079	1,386.5	2,002.5	1,951.5	1,605	1,459.5	1,173	1,049.5	812	526.5	254.5	105	19	3
2021	노원구	중계4동	남자	9,712.5	196.5	373	523.5	704	718.5	594.5	447.5	523.5	639.5	953.5	971.5	794.5	707.5	527.5	409	325	201.5	69.5	29.5	3	-
2021	노원구	중계4동	여자	10,444	191	361.5	455	544	662	553.5	405.5	555.5	747	1,049	980	810.5	752	645.5	640.5	487	325	185	75.5	16	3
2021	노원구	상계1동	계	38,205	942	1,292.5	1,505	1,787	2,511	2,643	2,280.5	2,498.5	2,539.5	3,002	3,553.5	3,301	3,492	2,492.5	1,620.5	1,278.5	845.5	416	157	40	7.5
2021	노원구	상계1동	남자	18,518.5	484.5	662.5	776.5	932	1,316.5	1,310	1,172.5	1,219.5	1,244.5	1,421	1,670	1,560	1,635.5	1,243.5	766	564	348.5	146	38	4.5	3
2021	노원구	상계1동	여자	19,686.5	457.5	630	728.5	855	1,194.5	1,333	1,108	1,279	1,295	1,581	1,883.5	1,741	1,856.5	1,249	854.5	714.5	497	270	119	35.5	4.5
2021	노원구	상계2동	계	20,046.5	379.5	565.5	752.5	1,068	1,595	1,625.5	1,170.5	1,108.5	1,272	1,681.5	2,023	1,833	1,691	1,204	770.5	619	398	200	66.5	21	2
2021	노원구	상계2동	남자	9,922	188.5	279	368	553	780	845	615.5	584	636	803.5	974	950	836	593.5	388.5	276.5	161.5	68	15	6	0.5
2021	노원구	상계2동	여자	10,124.5	191	286.5	384.5	515	815	780.5	555	524.5	636	878	1,049	883	855	610.5	382	342.5	236.5	132	51.5	15	1.5
2021	노원구	상계5동	계	24,003.5	425.5	636.5	835	1,154	1,622.5	1,743.5	1,304.5	1,286	1,459.5	2,077	2,311	2,107	2,121.5	1,568	1,226.5	1,021	637	313	129.5	20	5
2021	노원구	상계5동	남자	11,657.5	223.5	317	429	586.5	839.5	935	678.5	687.5	734	1,000.5	1,099	1,048.5	1,003	729	551.5	425.5	228.5	101	35	5.5	-
2021	노원구	상계5동	여자	12,346	202	319.5	406	567.5	783	808.5	626	598.5	725.5	1,076.5	1,212	1,058.5	1,118.5	839	675	595.5	408.5	212	94.5	14.5	5
2021	노원구	상계8동	계	22,586.5	1,228	1,157.5	964.5	992.5	1,203.5	1,450	2,258.5	2,453.5	2,041.5	1,780.5	1,717.5	1,271.5	1,244.5	1,034	687.5	484	344.5	185.5	69.5	16.5	1.5
2021	노원구	상계8동	남자	10,850	618	617.5	476	510.5	631	691.5	1,093	1,219.5	1,021	876	807	600	517.5	456	312.5	200.5	126.5	53.5	16.5	6	-
2021	노원구	상계8동	여자	11,736.5	610	540	488.5	482	572.5	758.5	1,165.5	1,234	1,020.5	904.5	910.5	671.5	727	578	375	283.5	218	132	53	10.5	1.5
2021	노원구	상계9동	계	20,661.5	548	755	920.5	1,139	1,398	1,294.5	1,296.5	1,441.5	1,528.5	1,836	1,999	1,576	1,554	1,224.5	821	547	439.5	225	96	20.5	1.5
2021	노원구	상계9동	남자	9,791.5	283	377.5	474.5	596	760.5	637	657	726.5	701.5	821	926.5	729.5	669	587	371.5	230	157	61.5	20.5	3.5	1
2021	노원구	상계9동	여자	10,870	265	377.5	446	543	637.5	657.5	639.5	715	827	1,015	1,072.5	846.5	885	637.5	449.5	317	282.5	163.5	75.5	17	0.5
2021	노원구	상계10동	계	17,980.5	550	657	683.5	890	1,218	1,335.5	1,358	1,420	1,290.5	1,513.5	1,719	1,411.5	1,367.5	984.5	606.5	387.5	301	203.5	72.5	10	1
2021	노원구	상계10동	남자	8,314	266	339.5	353	437	591	622	651.5	706	616.5	645	753.5	657.5	576	476	281.5	160.5	96.5	63.5	18	3.5	-
2021	노원구	상계10동	여자	9,666.5	284	317.5	330.5	453	627	713.5	706.5	714	674	868.5	965.5	754	791.5	508.5	325	227	204.5	140	54.5	6.5	1
2021	노원구	상계3.4동	계	26,196	529.5	837	887	1,148	1,580	1,570.5	1,318.5	1,542	1,719	2,077.5	2,357.5	2,285	2,396.5	1,915.5	1,469	1,221	871.5	349	92.5	26.5	3
2021	노원구	상계3.4동	남자	13,029.5	261	430	480.5	626.5	835	850	706.5	811.5	896.5	1,019.5	1,186.5	1,154	1,150.5	924.5	689	506	349.5	126	20.5	6	-
2021	노원구	상계3.4동	여자	13,166.5	268.5	407	406.5	521.5	745	720.5	612	730.5	822.5	1,058	1,171	1,131	1,246	991	780	715	522	223	72	20.5	3
2021	노원구	상계6.7동	계	32,742.5	997.5	1,367.5	1,407	1,549	2,100	2,383.5	2,359.5	2,464	2,477	2,862.5	3,061	2,508.5	2,289	1,741.5	1,114	850.5	646	369.5	158.5	31	5.5
2021	노원구	상계6.7동	남자	15,148	533	692.5	733.5	798.5	1,013	1,145	1,107.5	1,153.5	1,141	1,309	1,376.5	1,139.5	983	802.5	481	359	234	103	36.5	6	0.5
2021	노원구	상계6.7동	여자	17,594.5	464.5	675	673.5	750.5	1,087	1,238.5	1,252	1,310.5	1,336	1,553.5	1,684.5	1,369	1,306	939	633	491.5	412	266.5	122	25	5
2021	노원구	중계2.3동	계	34,512.5	784	1,179.5	1,319	1,770.5	2,162	2,020	1,980.5	2,194	2,508.5	3,091.5	2,987	2,583.5	2,661.5	2,179.5	1,807	1,476	1,041.5	546	185	29.5	6.5
2021	노원구	중계2.3동	남자	15,876.5	379.5	611.5	681.5	814.5	1,104	1,020.5	970.5	1,050.5	1,260	1,473	1,414.5	1,207	1,186.5	933.5	696	514.5	355	151.5	48.5	4	-
2021	노원구	중계2.3동	여자	18,636	404.5	568	637.5	956	1,058	999.5	1,010	1,143.5	1,248.5	1,618.5	1,572.5	1,376.5	1,475	1,246	1,111	961.5	686.5	394.5	136.5	25.5	6.5
2021	노원구	공릉1동	계	36,766.5	870	1,140.5	1,177	1,409.5	3,215.5	3,429.5	2,572.5	2,628	2,605	2,679	2,896	2,754	3,020	2,393.5	1,563	1,202.5	709	341.5	126.5	33	1
2021	노원구	공릉1동	남자	17,909.5	448	581	614.5	698.5	1,509.5	1,778.5	1,283	1,350	1,353.5	1,349	1,428.5	1,295.5	1,398	1,120.5	722.5	529	295	115	33.5	6	0.5
2021	노원구	공릉1동	여자	18,857	422	559.5	562.5	711	1,706	1,651	1,289.5	1,278	1,251.5	1,330	1,467.5	1,458.5	1,622	1,273	840.5	673.5	414	226.5	93	27	0.5
2021	은평구	소계	계	469,876.5	12,183.5	16,468.5	17,808.5	20,007.5	28,797.5	36,972.5	32,718.5	34,484.5	35,380	38,894.5	39,728	35,991.5	36,605	27,746	21,268.5	16,748	11,170.5	4,940.5	1,586.5	335.5	41
2021	은평구	소계	남자	225,163	6,229	8,479	9,103.5	10,223.5	13,961	17,565.5	15,908.5	17,226.5	17,605	19,102.5	19,248	17,147	17,094	12,603	9,415	7,267	4,695	1,768	434	80	8
2021	은평구	소계	여자	244,713.5	5,954.5	7,989.5	8,705	9,784	14,836.5	19,407	16,810	17,258	17,775	19,792	20,480	18,844.5	19,511	15,143	11,853.5	9,481	6,475.5	3,172.5	1,152.5	255.5	33
2021	은평구	녹번동	계	36,541.5	1,135	1,286.5	1,019.5	1,228.5	2,070.5	2,874.5	2,921	3,053.5	2,779.5	2,817.5	2,958.5	2,792.5	2,842.5	2,243	1,695	1,362	908	386	136.5	30.5	1
